Sample,EGFR,PDGFRA,PTEN,NF1,TP53,RB1,CDKN2A,CDKN2B,MDM2,MDM4,CDK4,CDK6,MET,PIK3CA,PIK3R1,PIK3CB,IDH1,IDH2,ATRX,CIC,FUBP1,NOTCH1,TERT,MGMT,OLIG2,GFAP,SOX2,NES,CD44,CHI3L1,VEGFA,MKI67,BCAN,DLL3,POSTN,SERPINE1,TIMP1,LGALS1,ANXA1,CASP8
HF0442.5,11.023,6.1793,7.1764,7.6839,8.9043,8.592,6.6807,5.575,6.5677,8.3631,10.5963,7.0269,6.7385,7.8087,10.7831,7.6512,8.7068,9.1232,8.9161,9.3826,8.6344,8.9624,6.7368,6.085,9.9752,11.3695,9.5375,9.5009,8.9348,11.5292,11.6007,7.8146,8.1554,7.8031,6.8367,8.6455,11.8439,12.0112,7.8679,7.023
HF0445,8.3479,6.5251,7.2484,6.6719,9.3023,8.5219,6.9445,5.6448,6.5866,7.5708,11.697,6.9799,7.4984,7.5087,9.8114,7.4388,8.7913,9.4424,8.1988,8.6798,8.2248,8.7004,6.9501,7.3336,9.1922,9.9494,8.7966,8.9495,8.3325,13.3504,8.641,8.0388,7.0148,7.6356,5.3266,8.5313,13.6848,13.3473,8.8627,7.0752
HF0450,8.423,6.2792,7.0897,7.1614,7.9503,8.5334,8.7967,7.6582,6.6339,8.1784,12.7228,6.3254,7.3508,7.5904,10.6728,7.3645,8.4001,9.3895,7.7178,9.3719,8.821,8.5802,6.6461,7.527,9.6581,13.1297,10.472,8.3793,10.2615,12.2142,10.3134,6.98,8.0932,7.2149,5.1127,9.5483,10.7602,12.3631,9.579,6.9197
HF0460,10.512,6.4046,7.2511,7.1476,8.8914,9.055,6.7512,5.6288,6.7377,11.7555,11.3827,7.3548,7.4486,7.0194,9.7729,7.373,9.1967,9.2658,8.5871,9.3036,8.5949,8.094,6.7585,6.7419,8.1802,11.9064,9.1189,9.26,10.6592,13.9082,12.3027,7.7689,7.2733,7.2928,5.4936,9.7273,13.0168,13.2954,8.2036,7.0874
HF0505,8.621,6.2124,6.8891,7.2938,6.4048,7.486,6.8866,5.8454,6.7552,7.681,8.8672,6.435,7.8954,7.5184,10.4724,8.1021,7.5552,8.5714,8.9782,9.5194,7.6271,7.734,7.0764,6.3406,8.4199,8.0287,8.2699,7.9023,6.8768,7.5412,8.257,7.0722,7.6346,7.1615,5.452,6.8646,8.4004,10.9112,5.9621,6.4882
HF0510,9.6468,6.1083,6.2315,7.1578,9.5722,8.7862,6.6834,5.8626,6.6477,8.6582,11.1803,7.5088,7.623,7.2727,10.166,7.1419,9.3259,9.8278,8.6107,9.7888,8.9742,8.9804,6.7516,7.0612,8.8264,10.2004,9.9217,9.6746,10.4574,12.8161,12.4976,7.2604,7.4241,7.9528,6.3477,10.1033,13.2351,13.4617,9.0274,6.8571
HF0520,10.0165,6.3018,7.0283,7.2025,8.1904,8.4107,6.8927,5.8115,6.7413,7.8207,10.403,6.8876,7.8392,7.0642,9.2509,7.3446,8.6114,9.4035,8.5093,9.2423,8.3764,8.1972,6.8811,7.1581,8.2484,9.6758,8.7197,8.6215,10.0369,13.8314,12.5902,7.2448,7.0183,7.1054,6.7362,11.3206,13.7063,13.3895,9.346,7.1323
HF0543,8.5699,6.2927,7.9273,6.9166,8.6501,8.2032,10.552,8.466,6.9338,8.2778,11.3099,6.3898,8.137,6.9285,9.4386,7.2151,8.7029,9.3777,7.9614,9.1479,8.5158,8.2807,6.8471,6.6424,6.8622,9.8017,9.457,9.1615,11.3645,13.8604,12.0504,8.0141,6.7648,7.0099,8.5137,11.5462,13.8108,13.3537,9.3995,7.3357
HF0583,10.1156,6.2593,6.4507,7.2108,9.0522,8.6293,6.9361,6.9199,6.7272,7.8883,11.2771,7.7649,8.32,8.3298,9.7286,7.2277,8.7934,8.9741,8.0804,9.7731,8.2747,8.1265,6.9035,6.6062,7.2111,11.2273,9.4426,8.8618,10.9673,12.7444,12.6804,7.0486,7.4971,7.2327,5.892,9.3498,13.0775,13.3937,9.1052,7.0936
HF0599,8.8358,6.3433,6.4637,7.339,6.7821,7.8491,7.142,5.9637,6.8149,8.0301,8.8953,6.7824,8.2661,7.3755,10.2986,8.1282,7.3979,8.5786,8.4727,9.4367,7.8234,7.8435,6.8889,6.3149,9.1471,8.2388,8.3069,8.0502,7.2019,8.0062,7.8805,7.0763,7.5013,7.1915,5.5127,6.8196,7.9201,10.7224,5.9822,6.5234
HF0606,8.6142,6.4473,7.0602,7.8649,8.8812,9.0762,7.1365,7.2837,6.6406,8.9317,10.8535,6.589,6.8798,9.3844,10.4859,7.7615,8.8667,8.823,7.6808,9.714,9.4724,8.8464,6.6694,5.9483,11.3847,12.163,10.6726,7.8953,9.1644,6.4054,9.2266,6.7619,8.7235,9.1991,4.6943,8.4904,8.5407,9.5681,8.1578,6.9441
HF0608,11.4928,6.0698,7.2815,7.2451,7.2893,9.0072,6.785,5.9793,6.8095,7.7383,10.0291,6.7453,7.43,6.6961,10.2368,7.6716,8.577,8.7704,9.2894,9.0971,8.0793,8.0628,6.6468,6.6001,7.613,11.9826,9.3175,9.0967,9.2821,13.3712,8.6688,7.0827,7.2098,7.0278,6.1906,9.5735,12.2595,13.1887,9.2872,7.0065
HF0627,11.6189,6.4133,7.0284,7.5834,8.7359,8.0853,9.4606,7.1256,6.714,7.9077,10.9332,7.1493,7.5406,6.8933,9.2414,7.1501,8.4329,9.634,8.0261,9.5646,6.9413,8.062,6.7625,7.6153,8.9248,10.8593,9.6478,9.6745,9.544,13.5965,10.992,8.1741,7.3772,7.2056,6.4548,9.894,12.889,13.0395,7.1132,7.1323
HF0654,8.2257,6.3575,7.1056,7.2555,8.4166,8.4674,6.6542,5.7151,6.6841,8.445,10.3876,6.826,7.4347,7.8033,10.2275,7.4283,8.941,9.2126,7.8502,9.2946,8.9078,8.3538,6.7302,5.6487,8.9739,9.7667,10.015,8.6564,9.3003,10.5566,12.4004,7.9311,7.0071,8.7214,5.2364,9.1055,10.8644,12.2419,7.3677,7.0813
HF0670,10.059,6.621,7.0578,7.5822,8.4295,8.3024,6.9871,6.3201,6.7586,8.159,10.7844,6.5299,6.8405,8.453,11.4602,7.6044,8.1308,9.0655,7.1835,9.5636,7.8713,9.0003,6.8779,6.3869,11.0762,11.0637,9.9804,9.2692,8.8221,7.2167,8.3321,7.134,8.9767,9.4489,5.1675,6.8113,8.3713,10.8857,6.3534,6.6229
HF0702,12.1932,6.1074,7.3585,7.2546,8.1688,8.8633,6.7575,5.6593,6.6039,8.1915,10.4938,7.4634,6.7648,7.7311,10.9849,7.7402,8.9974,9.7856,8.635,9.5629,8.0705,8.5989,6.6775,6.4503,10.9751,12.013,9.7561,9.9132,8.4864,12.1638,9.5155,7.8583,7.9185,8.9883,5.088,8.2484,11.4858,12.8175,7.1887,6.7552
HF0726,8.9738,6.5962,7.5264,7.5278,8.3603,8.2309,6.7669,6.3344,6.6119,7.9246,10.6217,6.3482,6.8542,7.1738,11.0842,7.7299,8.7662,9.4342,9.2532,9.0148,7.137,9.1953,6.8618,7.1308,10.7812,9.2806,9.6361,8.9368,7.3095,7.2718,8.3456,7.2949,7.843,9.1765,5.0638,7.0974,8.8565,10.7271,6.0082,6.3571
HF0757,8.8108,6.4572,6.7479,7.5482,7.8161,8.655,7.2972,6.5222,6.6779,7.986,10.1739,6.5601,6.9154,6.4562,8.7896,7.1178,8.4537,8.5604,6.7274,8.9661,7.7462,8.2401,7.1739,6.7937,8.4801,11.489,9.8996,9.0916,9.4221,11.411,8.237,7.3144,7.3848,7.8196,5.4928,8.1798,10.2926,11.4003,8.6979,6.9692
HF0778,8.8812,6.356,6.6009,7.2662,7.3287,8.0072,6.9746,6.0014,6.6661,7.9726,9.3142,7.1369,7.421,6.6296,9.0686,7.7732,8.1725,9.2444,7.6332,9.377,8.5843,8.6425,6.8605,6.915,8.6674,8.9457,8.6421,8.4257,7.0473,9.9053,8.2553,7.0466,7.5769,7.2312,5.2832,7.5966,9.5171,11.1194,7.1932,6.5277
HF0790,8.6224,6.3487,7.1088,7.0882,9.1904,9.1175,6.7051,5.69,6.7086,10.958,10.8407,8.0238,8.0896,7.1451,9.559,7.5368,8.7762,8.4402,8.5143,9.4869,8.7596,8.3094,6.8792,7.054,7.859,10.8908,9.081,9.7317,11.0987,13.9959,13.0497,7.1952,6.9781,7.3049,8.2483,11.3052,13.4456,13.4647,8.2695,7.2205
HF0802,9.1648,6.2025,7.0321,7.2235,6.8106,8.143,7.0952,7.3057,6.6228,8.1615,10.1917,6.4223,7.2082,7.7873,10.5621,7.899,8.6825,9.6477,8.5056,9.3397,8.3547,8.7053,6.7794,6.4207,9.5277,11.1243,9.8231,8.8329,7.7555,7.0517,8.3662,7.1548,8.4071,8.4162,5.0578,6.6681,8.5647,10.5528,6.6202,6.339
HF0816,9.2037,6.0467,7.2936,7.0123,6.1349,7.6372,8.7234,8.1368,6.5686,7.7255,10.8068,6.2732,7.2633,7.5493,10.1222,7.4275,8.6793,9.8727,7.8561,9.2526,9.0378,8.8518,6.7089,7.0892,8.2695,12.9808,9.6583,8.6838,9.5703,13.0661,11.3334,7.3665,8.0734,7.2236,4.8271,8.9577,11.5911,12.3062,9.4929,6.9616
HF0835,9.3743,6.4727,7.4055,7.8676,8.4606,8.3384,6.9772,6.5034,6.5455,7.9494,10.4799,6.7568,6.9301,7.8372,10.6333,7.8408,8.9723,9.5281,8.3683,9.5413,8.7047,9.2854,6.7017,6.5177,10.5622,9.4504,11.0043,9.8721,7.8155,9.2926,8.7215,6.9974,8.6031,8.4816,5.052,6.9461,8.2658,11.0001,5.9775,6.1927
HF0844,8.6022,6.5136,7.3932,7.674,7.6066,9.1626,7.9246,7.4624,6.5673,8.2078,10.6435,6.4886,7.6936,7.2508,9.3285,7.2482,8.6387,8.6489,7.9139,9.5214,9.0527,8.4811,6.8014,6.0822,8.9405,12.6494,9.6473,8.3086,10.7642,11.8562,9.7142,6.9595,7.6337,7.5661,4.8302,9.2799,9.7703,11.245,8.9072,7.149
HF0855,8.9674,6.3556,6.8582,7.3793,8.2238,8.2594,6.9953,5.6666,6.6651,8.1958,10.7034,7.1772,7.0301,7.1261,10.375,7.5002,9.2738,8.9935,8.9053,9.2311,8.9022,9.0101,6.911,6.7306,10.2493,10.9074,10.269,9.2944,7.5748,10.2267,10.7713,7.9712,7.8215,8.9468,4.9799,8.059,10.4783,11.5087,7.1334,6.676
HF0891,8.1857,6.5441,6.9823,7.4612,9.3727,9.096,6.6058,5.7586,6.707,8.7435,11.5435,8.3415,7.1738,8.416,9.5163,7.3801,9.4257,9.6632,8.1416,9.6329,9.7208,10.0807,6.5606,6.338,10.5581,10.1441,10.1427,9.389,8.8758,12.8576,11.4285,9.6257,8.0346,7.0323,5.734,10.1558,12.4975,13.1933,7.7744,6.4888
HF0894,11.9411,6.211,7.4465,7.7574,9.0259,9.2124,6.7783,5.7509,6.9485,11.4544,10.8825,8.3235,7.4737,7.3594,10.0308,7.4407,8.8817,9.1473,8.9229,9.3085,8.094,8.6984,6.7031,6.9863,8.9465,11.5791,9.6092,10.7662,9.8522,13.7712,12.3123,8.1264,7.3032,7.7136,6.7281,9.8927,12.9778,13.5479,8.8207,7.1353
HF0899,9.7086,6.0772,6.8957,7.6239,7.7131,8.5538,7.1602,6.3964,6.6618,8.2736,10.3271,7.0567,7.0835,7.4648,10.9516,7.7873,8.5163,9.1281,8.0983,9.282,8.7612,8.6644,6.8434,6.1061,11.1164,9.4251,9.9001,9.1635,7.795,7.8231,8.8282,7.2281,8.3156,8.9819,5.0404,7.16,8.2911,9.8251,5.8514,6.4773
HF0914,8.9475,6.4365,7.0184,7.3021,7.8446,8.2108,6.8957,6.6341,6.5872,8.3046,10.3697,6.92,7.1278,7.93,11.0602,7.7485,8.1872,8.8414,8.2661,9.1925,8.5651,8.2764,6.5831,6.3975,10.9321,9.6753,9.3066,8.6415,7.9593,8.3095,7.8533,7.349,8.3247,8.4304,5.2245,8.0041,9.1983,11.6913,7.3863,6.7769
HF0920,9.951,6.8167,7.2469,7.9098,8.6984,7.3594,6.8693,5.5474,6.6777,8.5011,10.9849,7.0266,7.222,8.0781,11.1056,7.3299,8.7107,8.3658,9.2073,9.1736,7.5381,9.5974,6.9691,6.1357,11.2576,10.3305,9.9481,8.674,6.6852,5.9554,7.6757,7.1604,8.9059,9.7034,5.0809,6.9229,6.7581,8.4419,5.3998,6.1205
HF0931,8.4705,6.4477,7.4832,6.9721,7.8114,8.4041,6.8705,7.3233,6.4844,8.1913,10.8053,6.381,6.6809,7.8491,10.9458,7.9023,9.1565,9.1801,7.7267,9.2752,8.8038,8.8293,6.6227,5.5194,10.6264,9.9042,9.6414,8.5051,7.6793,6.7783,8.3204,7.3912,8.6718,8.5362,5.0479,6.9561,6.799,9.5715,5.5478,6.4796
HF0936,8.4714,6.1128,7.4006,7.3379,7.2691,8.246,6.7425,5.991,6.6252,7.965,10.0895,6.5797,7.7833,7.9597,10.5935,7.8333,8.4322,8.8779,9.0568,9.0417,8.2396,7.8949,6.6233,6.6855,8.6123,10.1961,8.7952,8.6274,8.5918,11.5143,8.6582,7.4096,7.4709,7.56,8.5275,9.4064,12.3031,12.3757,8.2771,6.9853
HF0953,8.4684,6.5128,7.389,7.3794,8.1966,8.3111,7.1359,6.6015,6.7539,7.7426,10.2558,6.3474,7.2695,7.1022,10.349,8.2463,8.7564,9.2397,8.393,9.6457,7.5438,8.3074,6.8242,7.4688,8.493,11.4645,9.2513,8.1674,9.2255,10.9176,8.4611,6.7991,7.6591,7.5957,6.8213,8.7453,13.6748,12.6744,8.4787,7.4938
HF0954.2,10.2189,6.2838,6.5523,7.2335,8.7718,8.2068,6.5707,5.601,6.7694,8.4945,10.5523,7.2649,7.037,7.0864,8.8575,7.4081,9.0432,9.9714,8.7303,9.9123,8.8083,9.6035,6.7938,6.8398,9.4821,12.4675,10.5634,9.8087,9.8728,13.0429,9.4352,7.5303,8.101,7.9553,5.0696,8.5331,11.9631,12.2883,8.9601,7.0215
HF0960,9.4588,6.3279,6.9195,7.6483,7.0842,8.6716,6.9847,7.2142,6.5631,8.3885,10.2334,6.6479,6.9482,8.7588,10.6545,7.8164,8.6017,9.6411,7.5453,9.5376,9.0754,9.4372,6.6678,6.1375,10.6919,9.9213,10.0056,8.9879,8.3428,7.2376,8.8256,6.8221,8.362,8.7745,5.0764,7.2689,7.721,9.9544,6.5384,6.4906
HF0962,10.0966,6.4507,7.236,7.8053,8.6014,8.419,6.8818,5.7031,6.6034,8.3079,10.761,7.2172,7.0912,7.5227,11.2385,7.9135,8.9145,9.2139,9.4208,9.007,8.6783,9.4234,6.9237,5.9123,10.8196,9.8345,10.6209,9.3314,7.7418,6.333,8.2211,7.4968,8.5788,8.4673,5.069,6.7882,7.3572,10.0744,5.6786,6.4801
HF0963,8.9351,6.3665,6.2782,7.1786,8.633,8.1373,9.7083,8.3832,6.8545,8.475,10.7899,6.5632,7.4264,7.3616,10.5304,7.4357,8.297,9.4698,8.6197,9.5499,8.6011,8.7333,6.8709,6.2082,9.957,10.1949,9.9356,9.4399,9.6646,12.5139,12.4309,8.0493,7.1732,8.1077,5.1654,9.562,11.654,12.3173,8.5196,6.7065
HF0966,8.6755,6.3074,7.5194,7.0715,8.4655,8.5517,6.8702,5.9766,6.487,7.8994,11.3234,6.5194,7.3947,8.187,10.1073,7.5543,9.0901,9.0812,7.9444,8.9517,9.1087,8.8738,6.7938,5.96,10.0936,11.1577,9.5992,8.8709,8.0643,8.5269,8.2402,7.8721,8.5973,8.578,5.04,6.4907,9.0869,11.2348,7.8109,7.0612
HF0975,9.7468,6.1976,7.3758,7.3525,7.9272,8.2905,6.997,7.4209,6.7463,8.137,10.5019,6.3909,7.037,8.6491,11.7551,7.4488,8.5626,8.6731,8.4983,9.052,8.4007,8.9199,6.784,5.9132,11.2585,10.5585,10.0834,8.6262,6.6863,7.4858,8.5364,7.1663,8.7276,8.7416,5.1457,6.864,8.3552,10.493,6.2574,6.2623
HF0982,10.4204,6.9118,6.8731,7.2912,8.4451,8.6819,6.7864,5.8531,6.8309,7.9565,11.3335,7.8171,7.1138,7.2886,10.3103,7.328,9.286,9.1501,8.7385,9.3118,8.5966,8.915,6.702,6.3014,10.6421,12.4863,9.8098,9.7169,9.3248,12.6818,11.3477,8.0286,7.5874,8.7411,7.2167,8.6173,11.8665,12.8388,8.4785,7.0834
HF0986,9.0766,5.9148,6.9434,6.5165,7.1435,7.4615,7.8483,7.244,6.8003,8.3052,9.3125,6.2257,7.4651,6.7079,10.5161,7.6267,8.1738,8.94,8.8307,9.654,8.7373,8.0281,6.7664,6.6272,8.016,10.419,9.7,9.7572,9.6177,13.9998,10.3886,7.788,7.5969,7.0899,5.6603,9.6912,14.0745,12.9204,8.7708,6.8276
HF0990,12.4567,6.502,7.0485,8.4322,9.4274,7.8938,7.0443,6.4816,6.9822,8.633,13.8407,8.191,7.0874,6.7687,11.1135,6.85,8.674,9.1931,9.0673,9.5463,9.0125,9.7075,7.1154,6.3115,9.7385,13.0987,10.2601,9.6738,8.8288,11.4196,11.6537,8.1176,8.9073,8.1425,5.6404,7.3882,12.0508,11.5795,8.2814,6.3919
HF0992,8.5817,6.2612,7.1596,7.4367,8.208,7.1581,9.5385,7.3498,6.7967,11.0766,10.9071,6.2841,7.6783,7.4997,10.1452,7.3363,8.5296,9.059,7.818,9.1851,8.5985,8.6598,6.8274,5.4806,9.7376,11.3621,10.4578,8.5562,8.5839,11.9244,12.0884,8.7242,6.8019,7.2223,5.1212,9.1125,11.6149,11.7095,9.2426,7.1078
HF0996,7.3589,6.3804,7.5451,7.8142,8.2229,8.5838,6.6689,5.564,7.746,8.4715,12.7724,7.6384,6.9065,8.4568,9.9686,7.0282,9.0696,8.7015,8.0046,9.3392,9.0715,8.6712,6.8732,6.2949,11.2012,11.4629,10.1029,9.4811,9.2426,8.188,12.9789,8.6901,8.1861,7.1798,4.9366,10.9894,12.833,11.2438,7.8031,6.4184
HF1000,10.3215,6.5497,6.7302,7.7073,8.7567,8.1949,6.9479,6.6361,6.5963,8.0454,10.9986,6.9663,6.9746,8.0856,11.4747,7.799,8.6276,9.1391,8.3408,9.5893,8.7429,9.0174,6.9757,6.321,11.8124,10.1412,10.464,9.1946,8.2514,6.824,8.6948,7.3796,8.8202,9.6565,4.9403,7.4768,7.8457,9.9919,5.9456,6.1859
HF1032,8.7966,6.0892,7.0445,7.327,6.5805,7.5766,7.4131,6.0251,6.5035,7.5544,9.1247,6.7179,7.826,7.5407,10.3353,8.0649,7.2949,8.5049,8.6187,9.339,7.4213,7.6924,6.8682,7.0939,8.51,7.5485,8.2903,7.8282,7.2071,8.1674,8.4819,7.0494,7.6514,7.2284,5.6238,6.8613,8.5471,10.7907,6.5194,6.4093
HF1057,11.4267,6.1718,6.6224,7.57,8.9398,8.2189,7.0222,5.6905,6.7202,8.1203,10.8329,6.8962,7.5764,6.7877,10.9032,7.7149,8.3649,9.3805,9.0892,9.6075,8.5745,9.3193,6.9533,6.1384,9.72,10.6657,9.9387,10.0742,8.603,13.0159,9.7768,8.4399,7.6319,7.2748,5.1205,7.4897,11.9078,11.7484,8.2209,7.1742
HF1058,8.3977,6.1351,6.7381,7.1625,6.7076,7.7263,7.0603,5.9166,6.573,7.6865,8.9906,6.5679,7.6926,7.3768,10.8351,7.9021,7.4478,8.9953,8.5928,9.4329,7.5214,8.1347,6.9604,7.0685,9.0742,7.8838,8.2577,8.1094,6.9962,8.922,8.631,7.1008,7.5679,7.4475,5.4954,7.5963,8.6227,10.9125,6.5563,6.4155
HF1077,10.3983,6.0448,7.4147,7.4664,8.9697,8.7237,6.6883,7.9255,6.7307,8.3439,11.1363,6.55,6.7677,7.6531,11.0284,7.379,9.0715,9.3916,8.6284,9.357,8.6465,8.9316,6.7528,6.6403,8.8182,11.3955,9.7414,9.68,9.575,13.7405,10.7783,8.0765,7.725,7.2425,5.3729,9.1289,12.7585,13.3296,9.4732,6.8662
HF1078,9.2724,6.34,8.0873,7.0082,9.7072,8.2187,9.158,7.6993,6.6361,7.7429,10.8418,7.1821,7.6188,6.6016,9.3317,7.297,8.835,9.5676,9.2952,9.3466,8.2868,8.539,6.7085,6.3131,8.869,11.1322,9.7908,9.3769,9.5818,13.9524,10.2831,8.6253,7.1068,7.2361,7.5131,8.6756,12.5886,12.6667,10.7187,7.0455
HF1090,10.9544,6.2597,7.526,7.3732,8.0722,8.6912,6.8197,6.2941,6.6835,8.1213,10.617,7.4657,6.9482,8.7055,10.6235,7.5239,8.7976,8.8383,8.6803,9.2955,8.57,8.5281,6.7106,6.23,10.7734,9.7068,9.3251,9.6704,8.2366,11.494,12.4215,7.3652,7.5162,7.4065,8.4994,9.3342,12.2097,12.2358,7.6189,7.0281
HF1097,8.7524,6.199,7.5832,7.4008,8.8129,8.4366,7.001,5.9911,6.8365,8.152,10.622,6.4887,8.4004,7.8693,10.2431,6.9595,8.1566,7.5545,7.8222,9.0452,8.3733,8.1305,6.6858,7.7511,5.8627,6.5836,6.8529,7.9564,8.4697,6.1585,11.7592,6.9601,6.554,7.0993,5.2898,8.2347,12.184,12.9969,8.8545,7.546
HF1122,8.3042,6.7372,7.7473,7.2323,8.0485,8.6052,6.7211,5.4631,6.5624,8.7576,11.682,7.5716,7.6032,7.5103,9.1424,6.6879,9.3197,9.7902,7.1519,9.392,8.3722,9.3075,6.7021,6.2216,9.7772,12.2957,10.8017,9.0974,10.1366,13.615,10.7949,8.3389,7.8897,8.0755,6.869,9.5726,13.1303,12.6913,7.7356,7.2681
HF1136,8.2085,6.2439,7.3179,7.4492,10.0342,8.7524,6.8466,5.631,6.5936,8.6153,11.4205,9.074,10.7942,7.9979,10.3411,7.0254,9.0081,9.6066,7.3863,9.2305,9.1685,8.5221,6.8518,6.1854,11.5546,9.3726,10.9998,9.9001,8.7593,9.211,8.9206,9.4485,8.221,8.1853,8.9849,9.9429,10.3325,11.1697,6.8666,6.6905
HF1137,10.252,6.2543,7.421,7.2938,8.827,8.8384,6.8542,5.7804,6.718,7.794,10.8273,7.3512,7.6609,6.9192,9.645,7.43,9.0935,9.3963,7.5305,9.5577,8.3648,8.627,6.845,6.2649,8.4355,12.5716,10.389,9.5282,11.0452,13.6869,11.9819,8.1336,7.1956,7.1586,6.184,10.6878,13.1987,13.4766,9.4426,7.1746
HF1139,11.0578,6.1983,7.1587,7.3867,8.7511,8.91,6.8516,5.7194,6.6431,8.2799,10.4784,8.3862,7.0765,6.6064,10.2596,7.6115,9.2013,9.1473,8.7713,9.6127,8.7619,8.8291,6.8283,6.7549,9.0327,11.1409,9.8097,10.0961,9.4941,13.6414,11.677,7.6164,7.3349,7.6483,6.7613,10.2822,12.362,13.0381,9.1889,7.2941
HF1150,11.4346,6.483,7.2431,7.9622,8.6369,8.1759,6.9475,5.6057,6.7545,8.5563,10.5669,7.2166,6.7935,6.3505,10.9436,7.5627,9.1687,9.6529,8.9009,9.5152,8.5461,8.9609,6.8985,6.1537,9.818,10.7121,10.7761,10.2312,8.5721,12.4228,9.3905,7.9804,8.0866,7.6713,5.0265,8.0515,11.6268,10.9359,7.6413,6.7366
HF1156,9.746,6.137,7.2409,7.4428,8.9086,8.2372,6.9521,7.2919,6.6756,8.2736,10.7944,6.4125,6.7907,7.6053,10.7696,7.5136,8.4489,9.5552,8.9436,9.3547,8.354,9.1307,6.9195,6.4361,11.026,9.3873,9.9994,9.4513,7.9288,6.9704,8.4482,7.1082,8.6194,8.6048,4.873,6.5369,7.6299,11.1712,5.8283,6.292
HF1167,8.855,6.2963,6.9429,6.972,7.6638,8.2296,7.1337,5.7634,6.7866,8.2794,10.1277,6.6972,7.5069,6.9685,10.6711,7.2066,8.1334,9.0356,7.7764,9.0838,8.4552,8.0403,7.1034,6.5487,8.008,10.6325,9.6727,8.738,8.3718,12.9134,8.6421,7.1392,7.8443,7.2908,5.3402,7.4195,11.824,11.5787,8.232,7.0954
HF1178,8.8454,6.2538,7.0665,7.299,8.7243,7.7667,8.3992,7.067,9.2166,7.9386,10.6806,6.4557,7.6357,7.463,10.399,7.4754,8.4153,9.6542,8.6488,10.0247,8.9574,8.5603,6.5407,7.0945,8.9567,12.4579,9.6622,9.1112,9.831,13.6886,12.0018,7.5563,7.5903,7.9793,5.2591,9.7288,12.7573,13.3619,8.9331,7.1346
HF1185,9.2582,6.2115,8.0056,7.304,7.9138,8.2704,7.001,6.2898,6.787,8.2815,10.5871,6.7983,7.1792,7.1375,9.7824,7.5324,8.3895,10.2279,7.9818,9.1021,8.9966,9.1822,6.7416,7.1469,8.4026,8.9223,10.2692,9.0704,7.804,12.2111,10.3398,7.6777,7.5781,7.0478,4.972,8.458,11.2506,11.9558,6.7316,6.9458
HF1186,9.123,6.3758,7.3946,7.5405,7.1154,8.8661,6.8354,7.4858,6.5373,8.3951,11.0374,6.8899,7.061,8.9125,10.6292,7.5418,8.8712,9.4103,7.257,9.443,8.8303,8.924,6.8551,6.3422,10.5067,12.5987,10.2012,9.3965,9.865,6.5143,8.2858,7.4685,7.8852,8.7767,4.9283,8.6143,9.3469,10.3478,9.3273,7.0279
HF1191,11.6445,6.2145,6.4425,7.0374,9.5146,9.2876,6.7357,5.5478,6.871,8.0647,11.0138,7.5264,7.3299,6.6163,9.6133,7.2741,9.0437,9.1277,8.2344,9.5938,8.677,9.1269,6.9148,6.3033,10.2952,10.7901,9.7314,10.3459,9.6218,12.3808,10.38,8.0245,7.458,7.6218,8.4148,8.4612,12.516,12.4364,8.0629,7.0519
HF1220,9.0767,6.4901,7.3443,6.8461,8.197,8.4189,6.9137,5.9958,6.8969,7.7248,10.682,6.9397,7.5905,6.8728,10.2523,7.492,8.6851,8.931,8.8383,9.2197,7.1603,7.8439,6.9838,7.811,8.0424,10.1577,9.1901,10.2517,9.5874,13.8037,8.9918,7.2642,7.1403,7.3498,6.1071,9.6301,14.3472,13.3037,9.0472,7.1329
HF1227,8.865,6.1789,7.3101,7.583,7.9602,8.2525,8.3474,6.9488,9.8422,8.0658,13.6783,6.7271,7.6184,7.9091,10.5282,8.0452,8.9094,9.1874,9.3335,9.3274,8.5597,8.6672,6.6192,6.3405,10.2378,9.3686,9.2311,9.2039,6.8523,9.9353,9.4458,8.0044,7.7015,8.4935,4.9769,7.8081,10.6262,11.3327,6.9034,6.3889
HF1232,10.452,6.0772,6.5957,7.3281,7.6474,8.5218,6.9294,5.6739,6.7519,8.0795,10.1791,7.2571,6.9207,6.8972,10.3505,8.0143,8.9062,9.1846,8.9506,9.2261,8.6213,8.6583,6.6993,6.5609,9.1113,10.7645,9.5069,9.1243,9.173,13.5251,8.5467,7.2659,7.5141,7.6992,5.0791,6.8638,11.3688,12.1501,8.6956,6.9503
HF1235,9.9576,6.2976,7.1061,7.7852,8.9302,8.2316,6.8356,5.6415,6.7135,8.6151,10.8255,6.5947,6.9998,7.5097,11.1459,7.5874,8.9364,9.3459,9.4649,9.2969,8.6322,9.4597,6.6108,6.051,10.9602,9.9451,10.6142,9.3333,7.6679,6.1203,8.1014,7.5908,8.6747,8.549,5.1261,6.6304,7.1521,9.9517,5.568,6.2957
HF1242,8.464,6.5203,7.2047,6.9255,9.0601,8.2838,6.9108,6.3097,6.6505,7.8662,11.7529,6.7961,8.7189,7.6749,9.9956,7.1352,9.1738,9.8457,7.3657,9.36,9.038,9.2495,6.7863,6.8009,10.3683,12.1757,10.9622,9.2965,8.943,10.2756,8.38,8.3783,8.0134,8.3861,4.9674,7.9298,10.1326,12.2483,8.9505,6.8099
